product_id,shade_id,brand_name,product_name,shade_name,chip_hex,chip_rgb,r,g,b,L_lab,a_lab,b_lab,C_lab,H_lab_deg,cluster_id
P10023791,269300,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,250 Tendre Mirage (3.4 g),#d48178,"212,129,120",212,129,120,62.555645091321225,31.00856875110297,18.54892342582577,36.13300286786344,30.88731607248508,25
P10023791,269058,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,264 Peut-Etre (3.4 g),#c95b60,"201,91,96",201,91,96,52.67222393148391,44.212382553532656,18.691226380774506,48.00100743398288,22.916696606527125,16
P10023791,269036,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,295 French Rendez-Vous (3.4 g),#a92c2b,"169,44,43",169,44,43,38.57457592430609,50.2975385817353,31.34334870692553,59.26422104056613,31.9294561316936,24
P10023791,269306,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,397 Berry Noir (3.4 g),#7f1423,"127,20,35",127,20,35,27.11641164677568,44.61245547522538,20.78090757205632,49.21501095242502,24.97655311322427,21
P10023791,269309,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,66 Orange Confite (3.4 g),#ff5739,"255,87,57",255,87,57,60.229186842705474,62.251720319425,51.47153925116528,80.77497159152801,39.584935821764816,27
P10023791,269031,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,525 French Bisou (3.4 g),#ff1b1f,"255,27,31",255,27,31,54.18579470805024,77.96447820824348,58.23971562765842,97.31559144697314,36.75984935879024,27
P10023791,269305,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,366 Paris S'Eveille (3.4 g),#fe415c,"254,65,92",254,65,92,57.68497013475682,71.22205393278314,29.28151283686291,77.006415060173,22.349027109608187,14
P10023791,269110,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,347 Le Baiser (3.4 g),#fa4f5b,"250,79,91",250,79,91,58.67473632817188,65.24713268990811,30.974541017819945,72.22610688330838,25.39492974202648,14
P10023791,269304,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,339 Blooming Peonie (3.4 g),#ff829a,"255,130,154",255,130,154,69.15769313767773,49.74496942295037,9.426200765921088,50.6301811548183,10.729791199321312,26
P10023791,269038,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,274 French Tea (3.4 g),#d15b4a,"209,91,74",209,91,74,53.53105101363265,45.48395289197366,32.80126066987188,56.07773775940112,35.79767907344916,4
P10023791,269301,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,253 Mademoiselle Amanda (3.4 g),#ca7164,"202,113,100",202,113,100,57.356998857368055,33.67543351978419,22.68001532168333,40.60071326636018,33.959810962397,25
P10023791,269299,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,198 Rouge Flamboyant (3.4 g),#fd3630,"253,54,48",253,54,48,55.827833261746335,72.33817618282352,51.52351025122092,88.81150737412851,35.46070878826174,27
P10023791,269039,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,196 French Touch (3.4 g),#ae200a,"174,32,10",174,32,10,37.94385431633175,54.77036768185939,47.54340149814442,72.52701704895789,40.95960480934724,12
P10023791,269109,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,171 Pêché Mignon (3.4 g),#ff3440,"255,52,64",255,52,64,56.18093348127175,73.89465949883494,43.51810662843256,85.75690238676059,30.49471863267678,14
P10023791,269293,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,12 Smoky Rose (3.4 g),#ff4164,"255,65,100",255,65,100,58.00610488141368,71.95846966144038,25.057080951712287,76.19631658969544,19.198928123052383,14
P10023791,269709,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,493 Nuit Parisienne (3.4 g),#9e3e5e,"158,62,94",158,62,94,40.45015698589373,42.98388691347,1.7801058764183808,43.02073117836605,2.371453889766656,15
P10023791,271244,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,888 French Idol (3.4 g),#ad3635,"173,54,53",173,54,53,40.86815689778561,48.24116819139779,28.23660073866152,55.89736961383166,30.341363029403965,24
P10023791,270072,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,199 Tout Ce Qui Brille (3.4 g),#fd504f,"253,80,79",253,80,79,59.15076143224282,65.17319096481388,38.4845077048343,75.68752971143627,30.56168027115973,14
P10023791,270076,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,368 Rose Lancôme (3.4 g),#e9394b,"233,57,75",233,57,75,52.68964037374607,66.82759653544828,32.125257882888626,74.1482289252195,25.67445184108624,14
P10023791,270074,LANCÔME,L'Absolu Rouge - Rouge à Lèvres Satiné – Hydratation & Confort Longue Tenue,276 Timeless Romance (3.4 g),#fe7578,"254,117,120",254,117,120,65.86946021547246,52.42584785643967,23.999498962548603,57.65800442193547,24.597354301336622,16
P1000203722,358264,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"807 Truth Be Untold (3,50 g)",#653025,"101,48,37",101,48,37,26.777284173125665,22.757445517817693,17.975182271286737,29.0001466234642,38.303775087937936,28
P1000203722,358265,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"817 Sweetheart (3,50 g)",#891d23,"137,29,35",137,29,35,30.20626230115949,44.9434463231048,24.968123891079266,51.41323349136956,29.054158511566985,0
P1000203722,359247,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"811 Centre of Attention (3,50 g)",#94030d,"148,3,13",148,3,13,30.38120831056569,53.12108556662282,38.56602236501229,65.64440427664105,35.979730330098505,0
P1000203722,359242,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"833 Crème D'Nude (3,50 g)",#a96351,"169,99,81",169,99,81,49.44132157065016,26.3586662247709,22.373626503231648,34.573956210636176,40.3250906567514,17
P1000203722,359243,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"832 Crème Cup (3,50 g)",#a8524d,"168,82,77",168,82,77,45.49349417061435,34.82824333775125,19.50208884116138,39.9166381746029,29.24666293540372,1
P1000203722,359244,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"835 Modesty (3,50 g)",#95544e,"149,84,78",149,84,78,43.18488096958175,26.27890511670994,15.318067855822282,30.41749590233588,30.238062098783985,11
P1000203722,359246,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"801 Amorous (3,50 g)",#7c313f,"124,49,63",124,49,63,31.443995900063385,33.945065370970504,7.960673120453987,34.8660261511142,13.198287979398344,6
P1000203722,359248,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"827 Dubonnet (3,50 g)",#671e19,"103,30,25",103,30,25,23.28148823884962,32.32380633479398,21.54212675726011,38.844454960716455,33.68138150311387,21
P1000203722,359250,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"826 Brick-O-La (3,50 g)",#711b21,"113,27,33",113,27,33,24.96908222881619,37.651630457957,18.804961150269108,42.08648048964994,26.53965805857638,21
P1000203722,359239,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"812 Maraschino, Much? (3,50 g)",#8f0838,"143,8,56",143,8,56,30.15882532077621,52.77230219471235,11.380567088348048,53.98549051534526,12.169700574312516,3
P1000203722,359240,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"824 Sitting Pretty (3,50 g)",#853b3d,"133,59,61",133,59,61,34.908604299056705,31.95573831690421,14.250079561615005,34.98905513000912,24.03361158082879,8
P1000203722,359609,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"830 Lovers Only (3,50 g)",#bf2a4f,"191,42,79",191,42,79,43.21228198321724,59.60349602640685,15.903520998780309,61.68872440510132,14.939723225187322,3
P1000203722,364943,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"HodgePodge (3,50 g)",#674d3a,"103,77,58",103,77,58,34.99789456582893,8.17470721967728,15.515794327910593,17.53755147543312,62.21688633374703,9
P1000203722,364947,M.A.C,Macximal Sleek Satin Lipstick - Rouge à lèvres satiné hydratant,"Fleshpot (3,50 g)",#a36e57,"163,110,87",163,110,87,51.41421158824421,18.273284368069746,21.3549240469908,28.105972721987182,49.44658823004636,9
P3794015,447770,MILK MAKEUP,Lip + Cheek - Blush Crème,Werk - rose poudré (6 g),#de8882,"222,136,130",222,136,130,65.55607157655272,32.18230790727489,17.237665204280674,36.50805450764963,28.174637902415952,19
P3794015,167190,MILK MAKEUP,Lip + Cheek - Blush Crème,Quirk - rose épicé (6 g),#ae3c3e,"174,60,62",174,60,62,42.12491453596829,46.57340800912591,24.384993370274223,52.571001847528365,27.635740390987337,24
P3794015,167191,MILK MAKEUP,Lip + Cheek - Blush Crème,Flip - vrai rouge (6 g),#f44456,"244,68,86",244,68,86,56.133133537838575,67.05500258307617,30.43146194954176,73.63726806314016,24.409894519561306,14
P3794015,211248,MILK MAKEUP,Lip + Cheek - Blush Crème,Rally (6 g),#da7094,"218,112,148",218,112,148,60.458566879205776,45.30209149928033,-0.3510213857820243,45.30345141622704,359.5560549022505,18
P3794015,211249,MILK MAKEUP,Lip + Cheek - Blush Crème,Perk (6 g),#f86a66,"248,106,102",248,106,102,62.70102682864861,54.09524047498504,29.802492273192584,61.76150571140703,28.851526183681187,16
P3794015,211250,MILK MAKEUP,Lip + Cheek - Blush Crème,Quickie (6 g),#4d1420,"77,20,32",77,20,32,16.41896674300841,27.738363965199746,6.912925141280812,28.586804114395928,13.994115711685764,6
P3794015,255601,MILK MAKEUP,Lip + Cheek - Blush Crème,Swerve - Terracotta (6 g),#a2412e,"162,65,46",162,65,46,40.67306380706245,39.00065678746037,31.64483134950708,50.22396421024554,39.05560778310331,29
P3794015,255534,MILK MAKEUP,Lip + Cheek - Blush Crème,Dash - rose clair (6 g),#e88889,"232,136,137",232,136,137,66.95645471162544,36.693675868395005,15.44183275198876,39.810501723480286,22.822862302768613,19
P3794015,313188,MILK MAKEUP,Lip + Cheek - Blush Crème,Enigma (6 g),#c35b4a,"195,91,74",195,91,74,51.36127241353935,40.29075749989547,29.63777533121448,50.01742562846401,36.33810209776658,4
P3794015,313189,MILK MAKEUP,Lip + Cheek - Blush Crème,Smirk (6g),#d35a4d,"211,90,77",211,90,77,53.70842961379088,46.8697358726361,31.38615995066807,56.40800632197163,33.80810854191833,4
P3794015,313190,MILK MAKEUP,Lip + Cheek - Blush Crème,Muse (6g),#831618,"131,22,24",131,22,24,28.02491562793314,44.79995300384548,29.02298910513289,53.379487499819874,32.936589312088245,0
P10023807,267530,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Wifey (4,2 ml)",#ca8480,"202,132,128",202,132,128,62.18575189407757,26.443283100302416,13.313482404759313,29.60567572045224,26.72402628247886,19
P10023807,267534,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Bombshell (4,2 ml)",#b75d56,"183,93,86",183,93,86,50.18095244498605,35.62667389714213,20.777634823038515,41.242817578493,30.25092727834777,1
P10023807,267536,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Venus (4,2 ml)",#ae7067,"174,112,103",174,112,103,53.56588818528415,23.464844683869668,15.201330694921378,27.958529842151663,32.936549734966775,17
P10023807,267538,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Trendsetter (4,2 ml)",#a25a50,"162,90,80",162,90,80,46.411680777218926,28.4076011847606,18.774814315569778,34.05121815231484,33.46103977584937,11
P10023807,267540,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Trophy Wife (4,2 ml)",#9d3d62,"157,61,98",157,61,98,40.22865861145204,43.58699902431917,-1.0667877207688248,43.60005183468459,358.59797106367563,15
P10023807,267542,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Muse (4,2 ml)",#c66986,"198,105,134",198,105,134,55.92019432962569,40.15508576476434,0.8330561364095157,40.16372611327278,1.188485938923634,18
P10023807,267544,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Icon (4,2 ml)",#ca354c,"202,53,76",202,53,76,46.48329754159028,59.10565153428921,22.4736923481778,63.234048510698486,20.818263410626287,24
P10023807,267546,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Famous (4,2 ml)",#772c37,"119,44,55",119,44,55,29.413138410126727,33.81588059497723,10.25665012790652,35.33712852312766,16.87300604910331,6
P10023807,267548,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Perfectionist (4,2 ml)",#db7f83,"219,127,131",219,127,131,63.24448308252804,35.91763780612101,13.400991337728074,38.33618753091596,20.46071398633967,26
P10023807,267531,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"First Class (4,2 ml)",#8d4146,"141,65,70",141,65,70,37.6389385907359,32.73830459935701,12.493361574136683,35.04112828466565,20.887502920608146,8
P10023807,267532,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Baby Doll (4,2 ml)",#da7a88,"218,122,136",218,122,136,62.173299220000175,38.73351059520424,9.019664299492725,39.769827597116176,13.108551100993282,26
P10023807,267549,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Sweet Talker (4,2 ml)",#c57c7a,"197,124,122",197,124,122,59.61070999402735,28.14848279192784,13.0458053414777,31.02466954691356,24.86601977474328,19
P10023807,267533,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Sugar Boo (4,2 ml)",#d68b70,"214,139,112",214,139,112,64.91054302009239,25.60129654010224,26.239203359993148,36.65954415293957,45.7049994502778,10
P10023807,267552,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Drama Mama (4,2 ml)",#782f2c,"120,47,44",120,47,44,29.934041779846986,31.728048098363853,18.15605694305152,36.55559382435771,29.77991466452272,21
P10023807,267550,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Miss America (4,2 ml)",#c51024,"197,16,36",197,16,36,41.80177545913222,64.8193862208731,40.50045055625896,76.43192608662096,31.99796739929588,12
P10023807,267551,HUDA BEAUTY,Liquid Matte - Rouge À Lèvres Mat Longue Tenue Ultra-Confort Et Sans Transfert,"Slaytina (4,2 ml)",#e73413,"231,52,19",231,52,19,51.26432913542216,66.06152557628504,58.57934962721208,88.29306521020388,41.56466416509966,27
P10058380,324470,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,01 Magnetic wave (3 g),#a55965,"165,89,101",165,89,101,47.08661344283492,32.440257499539385,7.144131696748146,33.21759961732489,12.419673904466665,5
P10058380,324471,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,02 Soft frequency (3 g),#ab586f,"171,88,111",171,88,111,47.990750654336,36.452238850724015,2.515072814470188,36.53890130384766,3.9469466154756105,5
P10058380,324472,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,03 Pink plasma (3 g),#9a3d56,"154,61,86",154,61,86,39.37982107438668,41.20571886060267,5.173771844482711,41.5292569391482,7.156581244369363,5
P10058380,324473,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,04 Cosmic signal (3 g),#843d3e,"132,61,62",132,61,62,35.1868928106522,30.58122935763225,13.964316492015929,33.618651432103825,24.542876444141086,8
P10058380,324474,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,05 Explosive touch (3 g),#bf465a,"191,70,90",191,70,90,47.23334867956908,50.02290131147213,14.612360426510506,52.113450594367,16.283791770310643,3
P10058380,324475,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,06 Electric spectrum (3 g),#a9063b,"169,6,59",169,6,59,35.75961368088501,59.8140262674578,17.88470926547081,62.43060598644345,16.64694217960431,3
P10058380,324476,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,07 Adrenaline shot (3 g),#ae0020,"174,0,32",174,0,32,36.18759455426181,60.68100234681029,35.58007869028078,70.34291752138354,30.38506835962397,12
P10058380,324477,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,08 Red inferno (3 g),#690117,"105,1,23",105,1,23,20.39228571562116,42.13372189951073,19.628451111825783,46.48146527546916,24.97896810706549,21
P10058380,324478,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,09 Volcanic lava (3 g),#c5000e,"197,0,14",197,0,14,41.066462035688346,66.09012810537223,50.47978441939016,83.16317495149292,37.37267030020519,27
P10058380,324479,SEPHORA COLLECTION,ABOUT THAT SHINE- Rouge à lèvres brillance laquée,10 Laser beam (3 g),#4b1628,"75,22,40",75,22,40,16.617987465846113,26.881477629611823,1.3702882628068402,26.91638031895275,2.918137077032497,15
P10026821,275851,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Gifted (3,5 g)",#7c4e45,"124,78,69",124,78,69,38.13604798187518,18.261052027666143,13.39690847994478,22.6482488942776,36.26499748704009,11
P10026821,275848,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Bold (3,5 g)",#a1453b,"161,69,59",161,69,59,41.45555491871959,37.42787673299425,24.885977019732685,44.94616567591584,33.62012619427196,29
P10026821,275850,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Fun (3,5 g)",#a65d4f,"166,93,79",166,93,79,47.62666960431585,28.27213859791533,21.08235484936585,35.267258284339505,36.711660941473326,17
P10026821,275852,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Humble (3,5 g)",#a5625f,"165,98,95",165,98,95,48.9614723612234,26.762542569100432,13.3738447414681,29.918111703979694,26.5523302092314,1
P10026821,275853,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Lively (3,5 g)",#c56f6a,"197,111,106",197,111,106,56.36978768854166,33.392381083671985,17.780910971166854,37.8313614531877,28.03459009336069,1
P10026821,275854,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Strong (3,5 g)",#6e4039,"110,64,57",110,64,57,32.43155147158557,19.163843514147683,12.84713846175032,23.071668012740748,33.83727660218244,28
P10026821,275855,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Talented (3,5 g)",#c2795b,"194,121,91",194,121,91,57.944070394360864,25.35961539500692,28.346028578149696,38.03429280446728,48.1827722489441,10
P10026821,275857,RARE BEAUTY,Kind Words - Rouge à lèvres mat,"Worthy (3,5 g)",#aa7064,"170,112,100",170,112,100,53.01108475903827,21.49502030033057,16.108350067809507,26.861028268082404,36.84785875667478,17
